法人番号,法人名,郵便番号,本社所在地,資本金,従業員数,設立年月日,創業年,最終更新日
8011001115010,株式会社アップシーク,1410031.0,東京都品川区西五反田７丁目１３−６,,28.0,2017-02-20,,2023-06-12 00:00:00+09:00
6010501040694,株式会社建大,1440052.0,東京都大田区蒲田５丁目２８番４号ＥＣＳ第２７ビル６Ｆ,,,2017-02-22,,2020-06-09 00:00:00+09:00
8011803002785,中哲合同会社,1210813.0,東京都足立区竹の塚１丁目４０番１５号庄栄ビル５階,,,2017-02-22,,2021-12-06 00:00:00+09:00
1010001181738,株式会社ＣＡＬＩＣＯ　ＤＥＳＩＧＮ,1030013.0,東京都中央区日本橋人形町３丁目３番５号,,,2017-02-22,,2018-07-20 00:00:00+09:00
2011101079680,株式会社ｑｕｉｎｔｅｔ,1640012.0,東京都中野区本町１丁目２３番９号ＮＩＤビル４階,,,2017-02-22,,2024-07-09 00:00:00+09:00
4010403016209,合同会社ＷＩＳＤＯＭ,1050001.0,東京都港区虎ノ門４丁目１番１号神谷町トラストタワー２３階,,,2017-02-22,,2021-09-28 00:00:00+09:00
4011201019717,Ｂａｒｂａｚｉｏ株式会社,1640002.0,東京都中野区上高田２丁目３４番５号,,,2017-02-23,,2017-03-02 00:00:00+09:00
5011101079736,株式会社アガルートＩＴパートナーズ,1620814.0,東京都新宿区新小川町５番５号,,,2017-02-27,,2022-09-09 00:00:00+09:00
1010401129989,株式会社ツナググループ・コンサルティング,1040061.0,東京都中央区銀座７丁目３番５号,,,2017-02-27,,2025-05-16 00:00:00+09:00
3120001204023,株式会社ビゼル,1030004.0,東京都中央区東日本橋３丁目４番１０号アクロポリス２１・８階,,,2017-02-28,,2024-11-18 00:00:00+09:00
6040001099130,株式会社リンクテック,1100014.0,東京都台東区北上野１丁目８番５号ビリーフ上野７Ｆ,,,2017-03-01,,2020-06-05 00:00:00+09:00
2011101079763,株式会社ＨＲデータラボ,1010054.0,東京都千代田区神田錦町３丁目１３番７号名古路ビル本館４階北,,,2017-03-01,,2024-05-17 00:00:00+09:00
1011101079780,株式会社クリーンシェアリング,1600023.0,東京都新宿区西新宿３丁目３−１３西新宿水間ビル６Ｆ,,,2017-03-01,,2022-03-03 00:00:00+09:00
8013301040202,株式会社ポリグロットリンク,1100005.0,東京都台東区上野７丁目４番９号,,,2017-03-01,,2020-06-02 00:00:00+09:00
8012801017841,株式会社ＫＭＢプランニング,1860011.0,東京都国立市谷保６９０５番地６,,,2017-03-01,,2023-06-13 00:00:00+09:00
3010001181876,株式会社銀座ファクトリー,1040061.0,東京都中央区銀座８丁目１５番１０号,,,2017-03-01,,2024-02-28 00:00:00+09:00
1010801027537,ＳＵＮＤＲＥＤ株式会社,1500013.0,東京都渋谷区恵比寿４丁目２０番３号恵比寿ガーデンプレイスタワー１８階,,,2017-03-01,,2020-09-24 00:00:00+09:00
7010901039666,株式会社ブースト,1580097.0,東京都世田谷区用賀２丁目３９番１７号用賀駅ビル３階,,,2017-03-01,,2019-03-25 00:00:00+09:00
7011801032975,株式会社アフターグロウ,1510062.0,東京都渋谷区元代々木町８番５号,,,2017-03-01,,2019-05-14 00:00:00+09:00
9010401130114,株式会社芽瑠,1070062.0,東京都港区南青山２丁目１５番５号,,,2017-03-01,,2019-03-14 00:00:00+09:00
1012401032446,株式会社イルコムジャパン,1840015.0,東京都小金井市貫井北町２丁目５番１１号ＴＴビル１０２,,,2017-03-01,,2020-08-18 00:00:00+09:00
7010401130058,株式会社港公会計,1050003.0,東京都港区西新橋２丁目２番２号,,4.0,2017-03-01,,2021-08-04 00:00:00+09:00
4010001181883,フィグビット株式会社,1030013.0,東京都中央区日本橋人形町３丁目１番１７号,,,2017-03-01,,2020-02-28 00:00:00+09:00
8011301022963,ＳＤインダストリー株式会社,1680071.0,東京都杉並区高井戸西２丁目６番１号,,,2017-03-01,,2020-11-11 00:00:00+09:00
1040001099201,株式会社ネクストデータ,1110053.0,東京都台東区浅草橋３丁目２５−５Ｍ’ｓ３２５ビル５Ｆ,,20.0,2017-03-02,,2019-11-20 00:00:00+09:00
2011001115271,株式会社ｇｒａｐｈＤ,1110053.0,東京都台東区浅草橋１丁目２６−１イズ．浅草橋ビル２Ｆ,,,2017-03-06,,2021-11-01 00:00:00+09:00
6010403016272,ワサビー・インターナショナル合同会社,1050004.0,東京都港区新橋２丁目１６番１号ニュー新橋ビル７０２,,,2017-03-07,,2022-07-25 00:00:00+09:00
5010701033862,株式会社フルキャストポーター,1410031.0,東京都品川区西五反田８丁目９番５号,,,2017-03-07,,2018-04-24 00:00:00+09:00
1010001182083,株式会社プライム・ナンバーズ,1010048.0,東京都千代田区神田司町２丁目１４番地大鷹ビル４０２,,,2017-03-07,,2021-03-24 00:00:00+09:00
8010901039707,株式会社ＳＴＡＮＤＡＧＥ,1050011.0,東京都港区芝公園１丁目６番７号住友不動産ランドマークプラザ３Ｆ,,,2017-03-07,,2024-12-09 00:00:00+09:00
9011601021598,ＮＡＢＬＡＳ株式会社,1130033.0,東京都文京区本郷６丁目１７番９号,,32.0,2017-03-08,,2021-06-11 00:00:00+09:00
7010001182136,株式会社ブルーアースセキュリティ,1040032.0,東京都中央区八丁堀３丁目１番３号,,,2017-03-09,,2022-09-01 00:00:00+09:00
7010001182128,株式会社Ｓｙｎｅｒｉｏ,1030027.0,東京都中央区日本橋２丁目２番３号ＲＩＳＨビルＵＣＦ４Ｆ,,,2017-03-09,,2017-03-17 00:00:00+09:00
3010701033897,株式会社ｎｉｆｅ,1500035.0,東京都渋谷区鉢山町９番１５−３０１号,,,2017-03-13,,2022-04-05 00:00:00+09:00
8010401130354,ＧＭＯ趣味なび株式会社,1500031.0,東京都渋谷区桜丘町２６番１号,,,2017-03-13,,2024-12-27 00:00:00+09:00
7010001182193,株式会社さくら綜合事務所,1010051.0,東京都千代田区神田神保町１丁目１１番地,,,2017-03-13,,2018-11-26 00:00:00+09:00
6011501022443,株式会社第一広房ＴＯＫＹＯ,1700013.0,東京都豊島区東池袋２丁目２３番２号ＵＢＧ東池袋ビル７Ｆ,,,2017-03-13,,2025-01-20 00:00:00+09:00
9011801033039,株式会社ドローン・フロンティア,1160013.0,東京都荒川区西日暮里１丁目６０番１２号ＣＡＴＳ２Ｆ,,,2017-03-13,,2021-09-29 00:00:00+09:00
2011201019768,株式会社Ｗｏｎｄｅｒ　Ｗａｎｄｅｒｅｒｓ,1640001.0,東京都中野区中野４丁目１０番２号,,,2017-03-13,,2023-07-14 00:00:00+09:00
7011101079916,碧峰株式会社,1690074.0,東京都新宿区北新宿２丁目５番１９号,,,2017-03-14,,2019-08-15 00:00:00+09:00
1011001115413,笑５株式会社,1070052.0,東京都港区赤坂１丁目３番５号赤坂アビタシオン８Ｆ,,35.0,2017-03-14,,2024-06-05 00:00:00+09:00
6011001115433,株式会社ネイティブキャンプ,1500041.0,東京都渋谷区神南１丁目９番２号,,,2017-03-15,,2024-07-30 00:00:00+09:00
8010901039756,ｄｏｔ　ｂｕｔｔｏｎ　ｃｏｍｐａｎｙ株式会社,1550032.0,東京都世田谷区代沢１丁目２６番７号１階,,,2017-03-16,,2022-06-08 00:00:00+09:00
9010701033909,株式会社スマート・フォレスト,1020074.0,東京都千代田区九段南１丁目５−６,,,2017-03-16,,2021-06-25 00:00:00+09:00
9010401130411,株式会社ＦｉｎＴ,1500013.0,東京都渋谷区恵比寿１丁目１８番１４号,,,2017-03-16,,2024-08-27 00:00:00+09:00
1012703001438,合同会社Ｈａｐｐｉｉｎｏ,1670031.0,東京都杉並区本天沼３丁目３３−３Ｌレジデンス２０２,,,2017-03-16,,2017-09-28 00:00:00+09:00
9010001182349,株式会社コンステラセキュリティジャパン,1020073.0,東京都千代田区九段北１丁目１０番１号,,,2017-03-21,,2024-06-13 00:00:00+09:00
6011301023014,株式会社スリーランプス,1600023.0,東京都新宿区西新宿３丁目５番３号西新宿ダイヤモンドパレス１３１４,,,2017-03-22,,2020-03-23 00:00:00+09:00
2010101012759,八峰グリーンサービス株式会社,1920153.0,東京都八王子市西寺方町１０６７−１０,,,2017-03-22,,2021-04-26 00:00:00+09:00
1010601051316,株式会社フォレストシー,1350022.0,東京都江東区三好３丁目７番１１号,,,2017-03-22,,2017-10-30 00:00:00+09:00
3011101080002,株式会社パワーリーダー,1600023.0,東京都新宿区西新宿３丁目９番３号,,,2017-03-22,,2020-02-21 00:00:00+09:00
6010901039790,株式会社オフィスミゴト,1500043.0,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ−Ｃ,,,2017-03-23,,2022-02-18 00:00:00+09:00
3010701033939,株式会社ＨＥＲＰ,1410031.0,東京都品川区西五反田１丁目２番１０号,,,2017-03-24,,2024-06-10 00:00:00+09:00
7020001120631,株式会社グロースデータ,1350061.0,東京都江東区豊洲５丁目６番１５号,,,2017-03-29,,2023-04-18 00:00:00+09:00
1011501022497,ＨＩＧＵＲＥ１７−１５ｃａｓ株式会社,1160013.0,東京都荒川区西日暮里３丁目１７番１５号,,,2017-03-30,,2017-04-10 00:00:00+09:00
1012401032545,トキオ文化財株式会社,2060011.0,東京都多摩市関戸５丁目１番地１４,,,2017-03-30,,2021-01-12 00:00:00+09:00
6010401130653,エネトレード株式会社,1080072.0,東京都港区白金１丁目２７番６号,,,2017-03-30,,2018-04-13 00:00:00+09:00
4010701033954,シンプロメンテ株式会社,1400002.0,東京都品川区東品川４丁目１２番６号,,182.0,2017-03-30,,2025-03-27 00:00:00+09:00
1010701033981,ｔｅＮ株式会社,1410031.0,東京都品川区西五反田５丁目２６−１０ＬＥＧＡＬＡＮＤ不動前ＡＮＮＥＸ１０１,,,2017-04-03,,2025-06-18 00:00:00+09:00
1010001182686,株式会社ｆｒｅｅｃｌｅ,1530064.0,東京都目黒区下目黒２丁目２０番１３号ｒａｉｎｂｏｗｂｌｄｇ．１Ｆ,,,2017-04-03,,2019-10-10 00:00:00+09:00
5010001182591,株式会社聖路加エスアールエル先端医療研究センター,1040045.0,東京都中央区築地３丁目６番２号,,,2017-04-03,,2021-07-20 00:00:00+09:00
9010001182588,株式会社テレ・ポーズ,1030005.0,東京都中央区日本橋久松町１１番６号,,,2017-04-03,,2018-05-16 00:00:00+09:00
5010401130737,株式会社コーリング,1010051.0,東京都千代田区神田神保町１丁目２２番地２ＣＩＲＣＬＥＳ神保町?８階,,,2017-04-03,,2023-06-19 00:00:00+09:00
3010401130730,株式会社ＤＨＡ　Ｃｏｒｐｏｒａｔｉｏｎ,1050014.0,東京都港区芝１丁目１０番１３号,,,2017-04-03,,2023-12-01 00:00:00+09:00
5013301040337,Ｒｅｎｘａ株式会社,1700013.0,東京都豊島区東池袋３丁目１３番３号,,104.0,2017-04-03,,2023-03-27 00:00:00+09:00
2010001182594,グローバル・インフラ・マネジメント株式会社,1020094.0,東京都千代田区紀尾井町４番１号,,,2017-04-03,,2023-08-22 00:00:00+09:00
2010001182685,エクスペリアンジャパン株式会社,1000004.0,東京都千代田区大手町１丁目５番１号大手町ファーストスクエアイーストタワー４階,,,2017-04-03,,2024-04-08 00:00:00+09:00
3010401130714,株式会社五月書房新社,1040041.0,東京都中央区新富２丁目１１番２号,,,2017-04-03,,2023-12-12 00:00:00+09:00
2010001182586,株式会社ＣＲＭサービス,1040033.0,東京都中央区新川２丁目１５番３−１００２号,,,2017-04-03,,2017-04-12 00:00:00+09:00
4010001182675,松美商事株式会社,1430011.0,東京都大田区大森本町１丁目１番１−６２４号,,,2017-04-03,,2024-07-31 00:00:00+09:00
2010101012775,株式会社小松植木,1920904.0,東京都八王子市子安町１丁目８番１７号小松ビル２０５,,,2017-04-04,,2018-10-22 00:00:00+09:00
6020001120855,株式会社ｉｅｒｏ,1510053.0,東京都渋谷区代々木２丁目２３番１号ニューステイトメナー２３５号室,,,2017-04-05,,2024-09-09 00:00:00+09:00
2010001182727,株式会社Ｄｏｌｐｈｉｎ,1520013.0,東京都目黒区南２丁目１０番５号,,,2017-04-05,,2025-03-14 00:00:00+09:00
8012701014229,スマイニー観光株式会社,1890001.0,東京都東村山市秋津町３丁目３番地４６,,,2017-04-05,,2018-04-23 00:00:00+09:00
9011001115744,株式会社レザボア,1500002.0,東京都渋谷区渋谷２丁目１４−１３岡崎ビル５０７号,,,2017-04-05,,2020-04-03 00:00:00+09:00
1010403016418,合同会社オフィスモリ,1050001.0,東京都港区虎ノ門１丁目１−２１新虎ノ門実業会館５階,,,2017-04-06,,2024-11-01 00:00:00+09:00
1010401130848,株式会社メタ,1050014.0,東京都港区芝３丁目１５番１４号ヒキタカ芝公園ビル７階,,,2017-04-06,,2019-04-10 00:00:00+09:00
7010501040917,ＮｅｔＷｉｓｄｏｍ株式会社,1100015.0,東京都台東区東上野４丁目１２−１ＫＴビル−３Ｆ,,,2017-04-07,,2023-10-18 00:00:00+09:00
1010001182819,株式会社Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｂｕｓｉｎｅｓｓ　Ｉｎｆｏｒｍａｔｉｏｎ　Ｂａｎｋ,1120003.0,東京都文京区春日１丁目６番１号,,,2017-04-07,,2017-04-28 00:00:00+09:00
6260001030733,しろくま電力株式会社,1050012.0,東京都港区芝大門２丁目４番６号豊国ビル,,,2017-04-07,,2024-03-12 00:00:00+09:00
7010501040909,株式会社ウェルプラ,1110053.0,東京都台東区浅草橋５丁目２番地３号,,,2017-04-07,,2024-06-21 00:00:00+09:00
4010701034036,都市デザイン鑑定株式会社,1410022.0,東京都品川区東五反田１丁目１０番１１−２０５号,,,2017-04-11,,2024-02-29 00:00:00+09:00
9010001182919,株式会社Ｏｐｅｎｉｎｇ　Ｌｉｎｅ,1050003.0,東京都港区西新橋２丁目８番１１号,,8.0,2017-04-12,,2025-07-11 00:00:00+09:00
6013301040360,日本負荷試験テクノ株式会社,1710014.0,東京都豊島区池袋２丁目５４番１２号,,,2017-04-13,,2020-11-12 00:00:00+09:00
5010401131066,ＡｎｙＭｉｎｄ　Ｊａｐａｎ株式会社,1060032.0,東京都港区六本木６丁目１０番１号六本木ヒルズ森タワー３１階,,400.0,2017-04-17,,2020-05-22 00:00:00+09:00
3011101080299,株式会社オーウェン,1600023.0,東京都新宿区西新宿４丁目１５−３住友不動産西新宿ビル３号館７階,,67.0,2017-04-17,,2024-04-08 00:00:00+09:00
2011001115973,株式会社ユニティ,1410031.0,東京都品川区西五反田１丁目１３番７号,,9.0,2017-04-17,,2019-02-19 00:00:00+09:00
5010001182988,紀尾井町戦略研究所株式会社,1670051.0,東京都杉並区荻窪４丁目２番１６号,,,2017-04-17,,2020-06-11 00:00:00+09:00
9010401131095,株式会社キャトル・ペンシー,1600004.0,東京都新宿区四谷４丁目３２番４号６階,,,2017-04-18,,2020-11-11 00:00:00+09:00
5010001183185,株式会社ＰＡＲＡＲＳ,1040033.0,東京都中央区新川１丁目３番２３号八重洲優和ビル５Ｃ,,,2017-04-21,,2022-03-08 00:00:00+09:00
8010001183158,株式会社フリービズ,1040061.0,東京都中央区銀座６丁目１３番９号ｂｉｚｃｕｂｅ,,,2017-04-21,,2022-01-12 00:00:00+09:00
5011001116077,ＴＰレーザー株式会社,1530042.0,東京都目黒区青葉台１丁目８−２,,,2017-04-21,,2017-05-11 00:00:00+09:00
7011001116075,株式会社ＬｅｇａｌＯｎ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,1500031.0,東京都渋谷区桜丘町１番１号渋谷サクラステージＳＨＩＢＵＹＡタワー,,553.0,2017-04-21,,2024-04-19 00:00:00+09:00
1011001116130,フューチャーテクノロジー・コンサルティング株式会社,1600022.0,東京都新宿区新宿１丁目１６番１０号コスモス御苑ビル２０１,,,2017-04-27,,2018-12-19 00:00:00+09:00
6010001183366,コトホーム株式会社,1010052.0,東京都千代田区神田小川町３丁目１１番地２インペリアルお茶の水１０５号,,,2017-05-01,,2022-08-12 00:00:00+09:00
2020001121329,Ａｉｒｉｔｅｃｈ株式会社,1510053.0,東京都渋谷区代々木３丁目２２番７号,,32.0,2017-05-01,,2023-11-20 00:00:00+09:00
7010003025301,シンカ・ジャパン合同会社,1690072.0,東京都新宿区大久保２丁目１−８プラザ新大樹３階,,,2017-05-01,,2022-02-22 00:00:00+09:00
7010701034132,Ｕｂｉｅ株式会社,1030023.0,東京都中央区日本橋本町３丁目８番４号,,276.0,2017-05-01,,2024-12-26 00:00:00+09:00
3011801033291,株式会社ファースト不動産鑑定,1230841.0,東京都足立区西新井４丁目２６番１８号,,,2017-05-01,,2017-05-16 00:00:00+09:00
3010001183393,株式会社ユータイズ,1040033.0,東京都中央区新川２丁目１８番１０−９０１号,,,2017-05-01,,2019-03-22 00:00:00+09:00
8011001116223,株式会社カシカ,1500041.0,東京都渋谷区神南１丁目１１番３号ＰＯＲＴＡＬＰＯＩＮＴＳＨＩＢＵＹＡ３０５,,,2017-05-01,,2023-12-11 00:00:00+09:00
9010001183388,株式会社ＳＩＧＮＡＴＥ,1050001.0,東京都港区虎ノ門２丁目２番１号住友不動産虎ノ門タワー１６Ｆ,,,2017-05-01,,2024-04-09 00:00:00+09:00
